datetime,mean,std
1999-01-31,4.442702702702703,0.13670017167852033
1999-02-28,4.437450980392157,0.03814934532884699
1999-03-31,4.461785714285715,0.06627963049074287
1999-04-30,4.501842105263158,0.05774385485769429
1999-05-31,4.469833333333333,0.180803214185719
1999-06-30,4.527808219178082,0.5287150213682186
1999-07-31,4.461020408163265,0.1077273738417025
1999-08-31,4.4364788732394365,0.27875795230962486
1999-09-30,4.50972972972973,0.1051054096949682
1999-10-31,4.518888888888888,0.06162385901580625
1999-11-30,4.564606741573034,0.0499785449371498
1999-12-31,4.599583333333333,0.07117598700938768
2000-01-31,4.588571428571428,0.0502431064714272
2000-02-29,4.594225352112676,0.08535073808084892
2000-03-31,4.623012048192771,0.06058122827183754
2000-04-30,4.625961538461539,0.07104982000735054
2000-05-31,4.60875,0.11273438939911587
2000-06-30,4.8358181818181825,0.36162027817757336
2000-07-31,4.696724137931035,0.07084423068375835
2000-08-31,4.686559139784946,0.12665761144769153
2000-09-30,4.642166666666666,0.1009462294636995
2000-10-31,4.765882352941176,0.08975602730721334
2000-11-30,4.784081632653061,0.07091421952339484
2000-12-31,4.765303030303031,0.07768218679029412
2001-01-31,4.843296703296703,0.24630177941818981
2001-02-28,4.78037037037037,0.0777747828114592
2001-03-31,4.814725274725275,0.08582075194963895
2001-04-30,4.828170731707317,0.1099733755520955
2001-05-31,4.833818181818182,0.07886792836828033
2001-06-30,4.880285714285715,0.06921771765216492
2001-07-31,4.846129032258064,0.08804080188014489
2001-08-31,4.902666666666667,0.2030998511805202
2001-09-30,4.86280701754386,0.4534618994310204
2001-10-31,4.915263157894737,0.386431038308805
2001-11-30,4.881710526315789,0.09298585064972296
2001-12-31,4.936477272727273,0.10402298345428006
2002-01-31,4.9399999999999995,0.0827974739152527
2002-02-28,4.978297872340425,0.09313694735799685
2002-03-31,5.005263157894737,0.09414136440071408
2002-04-30,5.028403361344537,0.08460259235196835
2002-05-31,5.028947368421052,0.08778122726214978
2002-06-30,5.05969696969697,0.10707097155582045
2002-07-31,5.036753246753246,0.07149607200181204
2002-08-31,5.0721,0.07183447583989155
2002-09-30,5.093837209302325,0.08515962319496677
2002-10-31,5.134747474747474,0.3857548746748312
2002-11-30,5.1579999999999995,0.09439279633531383
2002-12-31,5.165588235294117,0.11412721826575035
2003-01-31,5.190933333333334,0.0842161526095819
2003-02-28,5.171746031746031,0.08348342857658793
2003-03-31,5.2124999999999995,0.12571613044691368
2003-04-30,5.253636363636364,0.09676876019618759
2003-05-31,5.323636363636363,0.14071576899475363
2003-06-30,5.2944615384615386,0.14723525784894748
2003-07-31,5.32677966101695,0.10955144717982279
2003-08-31,5.370181818181819,0.09571538292653906
2003-09-30,5.394811320754717,0.0693539044401691
2003-10-31,5.359638554216867,0.2790989237298356
2003-11-30,5.4073529411764705,0.049008608657700785
2003-12-31,5.425106382978723,0.1318739902566005
2004-01-31,5.443488372093023,0.09180423584299005
2004-02-29,5.485,0.07659416862050704
2004-03-31,5.498651685393258,0.07916023753978017
2004-04-30,5.517,0.07539600096838872
2004-05-31,5.586153846153847,0.146034562738856
2004-06-30,5.567333333333334,0.07214287100978904
2004-07-31,5.561692307692308,0.354434014286165
2004-08-31,5.575729166666666,0.15587271994984025
2004-09-30,5.004100719424461,1.3367811290123515
2004-10-31,5.6175,0.07598001686603507
2004-11-30,5.642702702702703,0.05121110894835776
2004-12-31,5.661882352941176,0.04891712875420184
2005-01-31,5.660914634146342,0.06373655541511747
2005-02-28,5.7035909090909085,0.22112273892660306
2005-03-31,5.709083969465649,0.06617517988908606
2005-04-30,5.729915254237288,0.057683127378141234
2005-05-31,5.711935483870968,0.28776025330600724
2005-06-30,5.78024,0.07711634146198813
2005-07-31,5.830827586206897,0.4587420794195136
2005-08-31,5.799080882352941,0.07450377589153964
2005-09-30,5.784025974025974,0.4142801448429556
2005-10-31,5.841309523809524,0.22645762550162052
2005-11-30,5.830658436213992,0.3824988232586325
2005-12-31,5.853815028901734,0.09640280322943566
2006-01-31,5.861560283687943,0.1315961554363698
2006-02-28,5.891103448275862,0.1437161421062913
2006-03-31,5.924959349593496,0.24628177246551136
2006-04-30,5.978992805755396,0.11729619984719189
2006-05-31,5.995274725274726,0.10326536817218196
2006-06-30,6.027086092715232,0.07080103016174766
2006-07-31,6.039326424870466,0.08369128648495043
2006-08-31,6.036858638743455,0.07129313775370529
2006-09-30,6.147939393939394,0.34502650476077285
2006-10-31,5.990473372781065,0.6588633887693114
2006-11-30,6.122684210526315,0.08585489951387432
2006-12-31,6.128727272727272,0.10339460072450611
2007-01-31,6.148034682080924,0.07197915524761317
2007-02-28,6.1954375,0.06791454929754986
2007-03-31,6.21336898395722,0.09382486373205366
2007-04-30,6.287385620915033,0.09113156511496275
2007-05-31,6.237763975155279,0.6349921014816634
2007-06-30,6.292350427350428,0.09849527264656983
2007-07-31,6.322248803827751,0.0904700083697779
2007-08-31,6.338375,0.08972275606541946
2007-09-30,6.384340659340659,0.10992390334012753
2007-10-31,6.383653846153846,0.09639359193305774
2007-11-30,6.4178985507246376,0.09800530969193093
2007-12-31,6.45650406504065,0.06866387290530865
2008-01-31,6.46445652173913,0.07569987197043439
2008-02-29,6.488448275862068,0.09411929015674843
2008-03-31,6.521603053435115,0.09156600640557822
2008-04-30,6.585671641791045,0.09100481488703016
2008-05-31,6.6275490196078435,0.08019081543554368
2008-06-30,6.646076923076923,0.06697791090052477
2008-07-31,6.654943181818182,0.05850516127747964
2008-08-31,6.6714503816793895,0.06266052784531272
2008-09-30,6.718608695652174,0.1036347072910484
